country_code	gb_xpd_rsdv_gd_zs	iq_cpa_envr_xq	ms_mil_xpnd_gd_zs	ny_gdp_mktp_cd	ny_gdp_pcap_pp_cd	ny_gnp_mktp_pp_cd	sh_sta_airp_p5	sh_sta_mmrt_ne	sh_sta_traf_p5	sh_xpd_chex_gd_zs	si_pov_dday	si_pov_mdim	si_pov_mdim_xq	sp_dyn_le00_in	sp_dyn_tfrt_in	sp_pop_0014_to_zs	sp_pop_65up_to_zs	year
HTI		2.5	8.56220591330882e-4	15965670198.4548	3065.20507847435	34202178740.5776				7.69460344				63.66	2.935	33.242244257891	4.94940384843253	2018
HUN	1.55484		1.15046101296929	160418835850.907	32085.9793859154	302334141397.502				6.70007229		19.6		76.0658536585366	1.55	14.4119922134424	19.1577253832321	2018
IBD	1.55004047039501	3.75	1.90973390212226	30807716110874.3	13353.7659882565	62746595601075.3				5.55763014495322				73.4048767291993	2.06796020952262	23.5793514372164	8.48322539780385	2018
IBT	1.5457381823497	3.14383561643836	1.89087845058068	33032316632670.9	10921.2456943498	68865215825807.7				5.46238247423395				71.0717380418743	2.54481191040531	27.4834855806983	7.2245862182348	2018
IDA		3.12676056338028	1.6037626535483	2231098324742.68	3861.81151369926	6205851721648.73				4.08001116023966	28.8			64.2478004723441	3.98408863227971	38.9148301975005	3.53927785507729	2018
IDB		3.25	1.97340831453445	964268064192.791	4987.53879083893	2667918358486.6				3.80404107558775				62.1617501399529	4.12125476382849	38.9398389669386	3.44400852058018	2018
IDN	0.22634		0.725521792124671	1042240309412.58	11648.5426729456	3028274768677.15				2.87053037	3.6			71.509	2.311	26.5511973052634	5.85716561272863	2018
IDX		3.09649122807018	1.25091248414424	1268823087329.56	3301.81689039145	3550001343526.12				4.31813079946036				65.3040915219653	3.91595195412091	38.9021457508757	3.58759845683245	2018
IMN				7491969312.87525														2018
IND	0.64998		2.38257160955797	2713165057513.35	6655.06986000407	8905760800849.44				3.544245				69.416	2.222	27.0533018530221	6.17995564947149	2018
INX																		2018
IRL	1.14647		0.289472053527081	382674360648.245	84459.6516108766	322469887267.552				6.92870378		21.1		82.2560975609756	1.75	21.4064195870662	13.8658017012923	2018
IRN			2.45625050477123	453996479250.212	13800.0234652712	1135049702019.28				8.66168594				76.479	2.137	24.4765586602319	6.18457380562499	2018
IRQ	0.04306		2.87062691405496	224228010473.773	10919.7726200908	416401138987.09				4.1062417				70.454	3.672	38.3865654011074	3.32359966279505	2018
ISL	2.02994		0	25737594324.022	57742.150276813	19724344190.2305				8.4693088500000009				82.8609756097561	1.71	19.8323201064408	14.7950925565689	2018
ISR	4.95278		5.3448303994437	370587977125.732	40261.3380261374	357243933603.521				7.51703548				82.8024390243903	3.09	27.9252464589938	11.9769860249625	2018
ITA	1.39909		1.34089971920592	2091544955092.31	42934.8672209956	2622433686196.43				8.66763401		27.3		83.3463414634146	1.29	13.3291160906398	22.7516796025077	2018
JAM			1.34909381042991	15713908816.1463	9975.19907347599	28158979412.4516				6.06135607				74.368	1.979	23.7500966830639	8.79664255070196	2018
JOR			4.70986865601755	42932112676.0563	10266.916995126	101742697701.514				7.79041338				74.405	2.761	34.2454902091433	3.84649039799834	2018
JPN	3.26451		0.93728299833636	4954806619995.19	41335.5232236058	5420858766097.59				10.95338821				84.2109756097561	1.42	12.6968488090205	27.576369910355	2018
KAZ	0.12286		0.929206278453493	179339994859.384	26166.5389044589	419403470907.431				2.92212725				73.15	2.84	28.4605497778393	7.39184627103032	2018
KEN		3.5	1.25846959942687	87778582964.1388	4306.20698490108	217655126839.649				5.16729498				66.342	3.492	39.7821669340692	2.33918661191556	2018
KGZ		3	1.59982588920602	8271108638.39931	5258.19559200522	32237600375.0625				6.53458309	0.6			71.4	3.3	32.3504171141318	4.49472797559656	2018
KHM		3	2.22485439944168	24571753583.4922	4260.6589650485	64567225380.5351				6.02654314				69.57	2.503	31.2014147627244	4.56868001756576	2018
KIR		3		196737895.995218	2310.66485306447	494662734.571131				12.11170006				68.116	3.569	35.5399794556613	3.95262717204589	2018
KNA				1010822222.22222	26532.4656882976	1327099130.41825				5.31148005								2018
KOR	4.81009		2.50303538901831	1724845615629.26	42240.5717992497	2188673127188.42				7.56259203				82.6268292682927	0.977	12.9733235784635	14.4185558323969	2018
KWT	0.06192		5.13365405096303	140645364238.411	51708.2536121239	242239412233.941				4.99920797				75.398	2.082	21.5388880509858	2.55047238400198	2018
LAC		3.3125	1.23919352938991	5226072829129.24	16025.5593402806	9448402179553.38				7.88931874496062				75.246114048204	2.04140339623223	24.7505423948486	8.24779023868462	2018
LAO		3.5		17953786416.1431	7777.78103179085	52359908021.426				2.24630332				67.61	2.667	32.6039186819471	4.0751499644481	2018
LBN			4.85179457921743	54961275741.5589	15992.3210915018	108904404007.713		46		8.35297012				78.875	2.087	26.0958671652131	7.00236813439294	2018
LBR		3	0.422612287311853	3264000000	1533.47153398619	6400386941.24735				6.73955679				63.73	4.315	41.1249865894663	3.25343179968014	2018
LBY				52607888717.9487	15383.8275754537	104525354746.035								72.724	2.24	28.3192377277793	4.39204025898401	2018
LCA		3.5		2065875074.07407	15633.2174244863	2672942131.02128				4.39812708				76.057	1.436	18.5288830000715	9.80653035642617	2018
LCN		3.3125	1.26694782830115	5823558182037.59	16585.8642083605	10249852079056.8				7.95636972856813	3.8			75.4409477532745	2.02738659800382	24.5396882668723	8.44338063162993	2018
LDC		3.05555555555556	1.36285642755605	1073440853752.05	2997.4282060603	2994451603619.57				4.00388941579208				65.0396241212957	4.00014762499683	39.4333624818523	3.5402491059174	2018
LIC		2.98076923076923	1.20842401480369	518428827997.3	2419.24122384275	1549842175113.31				5.34241728227387				63.4963387504082	4.60430325268313	42.0944894433837	3.26502480405233	2018
LIE				6876981286.43011										83.0414634146342	1.58			2018
LKA			1.90513033038923	88425889592.1519	13177.98840102	277822584867.516		43		3.75841475				76.812	2.199	24.1970010216799	10.4732197537841	2018
LMC		3.22222222222222	2.13877863956657	6007305623255.79	6527.66064587395	18566407464121				4.07315862319882				68.4224690868156	2.76503050584673	30.6503844711378	5.51046010269008	2018
LMY	1.56811531216084	3.14383561643836	1.89769365102651	31817960829724.9	10639.4970024911	66630658455205.9				5.4133331237219				70.9988194769754	2.55352590635271	27.5919108609338	7.12130734092108	2018
LSO		3.5	1.75515107245303	2575892261.54044	2815.49832424344	6744433399.38819				9.28354836				53.705	3.141	32.7163515354347	4.90108749682213	2018
LTE	1.85154403478483	3.41666666666667	2.01464500222908	22508844559569	17239.8753190345	38672560477549.9				5.7589750725299				76.2244436790799	1.74205160841993	19.0169905635972	10.7229476233143	2018
LTU	0.94496		1.98387039559536	53722883091.3513	36011.3151965117	97756938191.6571				6.56775236		28.3		75.6804878048781	1.63	14.8824245055089	19.7050331564608	2018
LUX	1.23562		0.565945496842178	70919958015.5247	116786.479974329	45229329379.7453				5.28587103		21.9		82.2951219512195	1.38	15.8788239869589	14.1831541841472	2018
LVA	0.63068		2.07630055673307	34416012859.1866	30735.825834588	58262817177.3752				6.18923044		28.4		74.7829268292683	1.6	15.9957769389964	20.0436203206809	2018
MAC	0.20351			55084050789.7182	135121.439299509	77930147111.124								84.118	1.217	13.654066582652	10.4842029270023	2018
MAF														79.8707317073171	1.81			2018
MAR			3.12841439874879	118096227400.092	7613.14286811515	273729770198.648				5.31261539				76.453	2.415	27.2063801328554	7.0129048211122	2018
MCO				7188238072.74445						1.59738493								2018
MDA	0.25498	4	0.334591694688952	11456717193.2501	12674.4455300473	35945610840.9091				6.59544849	0			71.808	1.262	15.8600908600909	11.4695563413512	2018
MDG		3	0.603676114702098	13853433947.6241	1652.39977053442	41953529338.0764				4.78956461				66.681	4.077	40.6681505928286	2.98671712579162	2018
MDV		3		5299773145.08744	19253.6884935962	9005991337.85652				9.41152477				78.627	1.87	20.1479166020291	3.70334460612454	2018
MEA		2.5	5.39988730218914	3566140736118.84	16885.604788032	7558863429352.76				5.9597072493183	7.2			74.0889092566827	2.80894791850673	29.8862282196814	5.1821833672749396	2018
MEX	0.31223		0.480083516796019	1222348807283.2	20424.0360687307	2507785564917.28				5.37147474	1.7	41.9		74.992	2.129	26.5568481908521	7.22368498087198	2018
MHL		3		221278000	3983.32767464754	297164757.533851				17.55299377								2018
MIC	1.56890877734563	3.23404255319149	1.90599332551939	31284038166251	11590.787843431899	65156807457141.3				5.4141967485404				71.8546257820263	2.33517652986252	25.9370841274345	7.5613311199792	2018
MKD	0.36398		0.943771634667063	12683073866.1105	16588.4130667989	33104464952.7869				6.58288956		41.1		75.688	1.496	16.5169996308133	13.6701813815648	2018
MLI		3.5	2.80741670812846	17070758732.1991	2339.34141732379	43295560903.8746				3.8849268				58.893	5.877	47.5434863934943	2.50722975755683	2018
MLT	0.57462		0.459706607113568	14750790658.4025	43994.2559952893	19717006558.9667				8.96454525		19		82.4487804878049	1.23	14.2769005208902	20.3493242997122	2018
MMR		2.5		76168043981.5932	5151.69181717021	266885718819.34				4.79125547				66.867	2.154	26.3710482845116	5.78464193257209	2018
MNA		2.5	2.91394653440088	1520424748698.99	11054.4600024014	4183630099231.66				6.53196352278459				73.5873582148883	2.88716484758457	31.1110443058753	5.37543637508798	2018
MNE	0.36763		1.43362922962842	5504255213.57871	21236.4710168295	13369593736.4574				8.4230423				76.77	1.745	18.2095191371898	14.9749366447439	2018
MNG	0.10293	3.5	0.738154622880579	13108769495.7425	12205.8430364275	34729040153.5611				3.78789377	0.5			69.689	2.895	30.4095683070176	4.08353878726245	2018
MNP				1323000000														2018
MOZ		3.5	1.16716655635427	14845870050.7092	1321.15604532904	38193003065.2198				8.17430115				60.163	4.852	44.6708001531326	2.8907644574499	2018
MRT	0.01419	3.5	3.0348539684734	7049169770.86399	5165.25670676642	22620181047.5153				4.58039093				64.704	4.561	40.0831828216618	3.14111215805009	2018
MUS	0.34597		0.16207677598016	14181951058.5129	22749.1287827737	32230149536.8495				5.82624388				74.4163414634146	1.41	17.793692318012	11.4741730686522	2018
MWI		3.5	0.848242488415882	6917301908.62757	1067.92232994465	18914054876.6094				9.33423615				63.798	4.209	43.9022859066284	2.64543493031032	2018
MYS			0.979129162522852	358715057123.739	28228.9594497661	862298690304.712				3.7562995				75.997	2.001	23.9951410860297	6.67175462547886	2018
NAC	2.73899024009597		3.16302702703004	22303646726082.2	61684.1548961599	22674665571033.8				16.416149575909				78.8868905457275	1.7060324848442	18.4198288518116	15.9527647408102	2018
NAM			3.21691602489875	13454211343.5949	10173.9159602177	24142192951.8361				7.95077181				63.373	3.396	36.9102491891316	3.63603168074514	2018
NCL														77.1487804878049	1.97	22.7409256659988	9.17415792537671	2018
NER		3	2.44552289450255	12846952856.8458	1230.22176239888	28811246064.7332				7.33380175				62.024	6.913	49.9843246094453	2.59500788269853	2018
NGA		3.5	0.506944515682056	397190484464.308	5280.65225985326	986628524981.346				3.88990784	39.1			54.332	5.387	43.8666399781742	2.74737700532743	2018
NIC		3	0.624071910323556	13063904770.3561	5833.65294803491	35834553938.0342				8.56453705				74.275	2.404	30.2016811999565	5.24749744838026	2018
NLD	2.16374		1.21659244560029	914043438179.607	57561.3303213623	1003178154799.21				9.97458649		16.7		81.8121951219512	1.59	16.1081587098378	19.1961926333387	2018
NOR	2.06985		1.62830018748973	434166615431.909	67640.1813801458	374631286747.306				10.0493927				82.7585365853659	1.56	17.5490383783174	17.0492221563211	2018
NPL		3.5	1.55781327529318	29173513475.7073	3331.98021747011	94283318513.2484				5.84083414				70.478	1.917	30.4142653217498	5.72767077569198	2018
NRU				124021393.690412	11750.0116852497	200211269.107773				9.5781002								2018
NZL			1.28659946458207	207920613961.749	42810.837512079	201990448662.51				9.21034622				81.8585365853659	1.71	19.6534314569849	15.6524245271741	2018
OED	2.57850682217835		2.17784594301977	53201637655856.4	44994.0900694708	61099033345244.7				12.4566580931775				80.0775295859723	1.68675946599339	18.0193365901081	16.8019224448101	2018
OMN	0.21961		9.51792685596911	79788768968.949	29289.6076351054	132095752931.085		23		4.13171434				77.633	2.888	22.2465059852286	2.39278695625796	2018
OSS	0.706519754639672	3.1		442417900539.206	23248.1835409778	693380318922.285				4.48164776968149				68.5469317038401	3.04968113896274	29.9385165047492	5.49320575891841	2018
PAK		3	4.05247616879847	314567541558.339	4855.22966625928	1012544045194.84				3.20193386				67.114	3.51	35.2698145995487	4.31277431133756	2018
PAN			0	65128200000	31805.5379020532	122807260867.116				7.26584625	1.7		0.149	78.329	2.461	27.0623043241241	8.10473107966757	2018
PER	0.12704		1.17465167217132	222044970486.217	13093.7552597423	398280777380.129				5.23800182	2.7			76.516	2.254	25.7906028460802	8.08839279183076	2018
PHL			0.859043756442233	346841896890.281	8723.54660904515	1029566394258.62				4.40060663				71.095	2.576	30.9630402017999	5.12256876829946	2018
PLW				280435700	18912.5347725931	364364116.547356				10.86687088								2018
PNG		2	0.384715585019802	24109509856.1866	4295.50907841493	36022144008.9603				2.36706114				64.263	3.564	35.8159344007888	3.44526925145617	2018
POL	1.21228		2.05527132750256	587411745161.558	31850.5478924484	1159429138930.89				6.33085012		18.9		77.6024390243903	1.46	15.052276813695	17.5178167625452	2018
PRE		3.04545454545455	1.41448799987928	1338754447613.99	3578.71607219387	3178866392785.38				4.2416741273776				60.8209562953764	4.93972658464533	43.7518511029062	2.75381363776434	2018
PRI				100979900000	34947.1727373611	74956975900.5213								79.7781951219512	1.035	16.8360861114438	18.6748502103569	2018
PRK														72.095	1.904	20.2021135043815	9.33452040978796	2018
PRT	1.36552		1.85747391226027	242313116577.967	34488.5217101847	346012067102.841				9.40783501				81.3243902439024	1.42	13.4579078221324	21.9538575375873	2018
PRY			0.925373295264374	40384691790.5685	13163.5025265888	88503340568.0902				6.65451145	1.4			74.131	2.429	29.4405055961229	6.43021500946081	2018
PSE				16276600000	6472.12178470596	34635715905.1177		14						73.895	3.643	38.9473612779327	3.13330573708009	2018
PSS		3		10667782837.6444	7592.2411316238	18229963872.6011				4.91915956969633				69.929057966298	3.5152278373114	35.0365547703939	4.53731737663538	2018
PST	2.63921224471578		2.21255549151581	50282104947774.3	49324.2172053343	55208110322271.5				12.8859017630184				80.6598920018751	1.55168011758748	16.0898720625817	18.9561241107504	2018
PYF														77.462	1.941	22.7618941295525	8.29050810468202	2018
QAT	0.50729			183334953813.209	93186.2608097756	253918622423.327				2.49480486				80.1	1.866	13.5407641851225	1.3700703387375	2018
ROU	0.5051		1.81959674237005	241457403085.042	29193.3420140484	557998132941.319				5.55660582		32.5		75.3585365853659	1.76	15.5345549605626	18.3387013938296	2018
RUS	0.98988		3.72418481820575	1669583089322.96	28763.5166314767	4121188720507.68				5.31590033	0			72.6573170731707	1.57	17.9140805801319	14.6747083203719	2018
RWA		4	1.25174035173425	9635951159.79293	2139.63641282921	25435592739.4105				7.54268694				68.7	4.044	39.9755730179801	2.9381960775388	2018
SAS	0.64998	3.16666666666667	2.4209793741045	3445471615274.75	6195.7614906025	11153229884910.7				3.48222678564659				69.4122476461494	2.38474967074058	28.4163476039442	5.84056048177619	2018
SAU			9.50818895737531	786521831571.957	48756.192950207	1659189557487.31				6.3615365				74.998	2.319	25.0428481279098	3.31408802294981	2018
SDN		2	1.7837481258529	33128480498.7296	4258.77516056581	173058898741.426				4.51304483				65.095	4.407	40.5087918665567	3.58116052825144	2018
SEN		3.5	1.62643969627243	23236007428.2582	3395.53393124912	52441696313.5792		440		3.97799659				67.665	4.625	43.0554303706314	3.08682370101833	2018
SGP			3.10881701464223	373217081850.534	100126.023553558	510377844943.974				4.46444654				83.1463414634146	1.14	12.2782826362627	11.4633801933791	2018
SLB		2.5		1593964162.21314	2765.50263385536	1782324490.23183				4.47443104				72.835	4.403	40.2415842979397	3.59895045928894	2018
SLE		3	0.751992568713766	4085114794.22324	1703.81022750066	12119887196.0028				16.06307983	43			54.309	4.263	41.0596393534767	2.96655621131612	2018
SLV			1.13622300573542	26117400000	8825.45174942152	53476192355.643				7.10940361	1.5			73.096	2.039	27.1320809139623	8.28709000480629	2018
SMR				1655300872.53427	60886.4858583857					7.14421701								2018
SOM														57.068	6.072	46.5765840679638	2.87331094294556	2018
SRB	0.92132		1.61916720009295	50640650221.4622	17578.216719644	116497647399.279				8.53899002				75.890243902439	1.49	15.6896807521828	18.3457926916963	2018
SSA		3.21052631578947	1.08407223852742	1705376028962.5	3827.96716839089	3973463229214.33				5.07834854430215				61.2565331327445	4.6975431814141	42.569183321546	2.97732093002866	2018
SSD		1	3.65007396697039							6.40037966				57.604	4.696	41.8201214348455	3.39848287985152	2018
SSF		3.21052631578947	1.07670841337423	1721156393779.7	3852.39903336926	4008353474375.35				5.08460287975729	40.2			61.2730146485793	4.69324343789147	42.5384123153354	2.98770560654484	2018
SST		3.15217391304348		528052950897.019	21012.5833184134	825263497462.598				4.75763979857978				69.5411324592597	2.87400255700454	29.1193747492578	6.03011701761246	2018
STP		3.5		412261829.648576	4090.63265728379	863373595.931194				6.26645994				70.17	4.321	42.5199499592471	2.9256781090661	2018
SUR				3464656616.41541	17039.6856765218	8707714874.9984				7.96947193				71.57	2.418	27.170263372628	6.90636990225525	2018
SVK	0.83252		1.21727077073018	105701930962.982	32538.3239345463	174794553965.325				6.68639565		16.3		77.2658536585366	1.54	15.4461367603311	15.629246504777	2018
SVN	1.94221		0.980454125264519	54161636034.6517	38840.5255287493	79260608402.4164				8.29891014		16.2		81.3780487804878	1.6	15.0217750478021	19.6068796541788	2018
SWE	3.33937		1.03110016567115	555455371487.089	53746.7991694027	556574223858.497				10.8985014		18		82.5585365853659	1.76	17.5817854599214	20.0955249278002	2018
SWZ			1.85815479151977	4665424249.06156	8728.79177951162	9236742701.92304				6.54034519				59.401	2.99	38.1124915403848	4.01458794083506	2018
SXM				1185474860.3352	36203.0409942224	1439303657.81626												2018
SYC			1.43097250889698	1586008999.74841	28678.7724341871	2644251430.20668				5.11036491		31.99		72.8414634146341	2.41	23.6353711790393	7.59454560435034	2018
SYR														71.779	2.808	31.4215408068559	4.50312442147583	2018
TCA				1113178000	28848.4203655193	1055552582.30123												2018
TCD		2.5	2.33629543673428	11239167048.4916	1614.71782309205	24627186348.4301				4.09880257				53.977	5.747	47.126299988842	2.48051894434901	2018
TEA	2.04725977573328	2.89285714285714	1.75894479758844	16562482144146.1	14208.0688449768	28948424189518.2				5.09039017430177				75.2492291135899	1.87619484195814	20.5024995139321	9.49824756454621	2018
TEC	0.866869077258768	3.3	2.80255229329086	4082389169975.06	23402.6104416522	10476403410787.7				5.37070695517849				74.0376029005072	1.84299858195806	20.4931498918487	12.5774334916876	2018
TGO		4	1.94986250323112	5364369025.63973	1590.68622553151	12594558820.3593				6.16532087				60.76	4.32	41.334523499723	2.86946801108822	2018
THA			1.35860804754274	506514103905.268	18527.09537988	1224069353216.63				3.79303908	0			76.931	1.525	17.0869888171064	11.9008931395893	2018
TJK	0.09703	3		7522947810.12326	3313.51945778412	35068900415.3				7.2394805				70.879	3.585	36.7842840794279	3.02188755207627	2018
TKM				40761142857.1429	15206.9619323748	85226709569.279				6.60540628				68.073	2.786	30.8223639401863	4.42663446194014	2018
TLA		3.3125	1.23561298767576	5581213225245.97	16530.1853985207	9996994223103.34				7.89928247974165				75.3574154976003	2.03848794215371	24.7382576447182	8.26118143906685	2018
TLS		2	0.672735751201542	1559894900	3126.01420655173	5691022135.87222				4.32635784				69.26	4.023	37.7806642722958	4.31649229400603	2018
TMN		2.5	2.91394653440088	1503870646199.25	11109.1351975589	4148422835788.57				6.53196352278459				73.5836428053412	2.8784472651793	31.0164046037891	5.40251473043988	2018
TON		3		489235527.395387	6572.70551577943	719436596.872548				5.09657621				70.801	3.556	35.4157582100255	5.95366144364662	2018
TSA	0.64998	3.16666666666667	2.4209793741045	3445471615274.75	6195.7614906025	11153229884910.7				3.48222678564659				69.4122476461494	2.38474967074058	28.4163476039442	5.84056048177619	2018
TSS		3.21052631578947	1.07670841337423	1721156393779.7	3852.39903336926	4008353474375.35				5.08460287975729				61.2730146485793	4.69324343789147	42.5384123153354	2.98770560654484	2018
TTO			0.71942823421415	23808146747.7994	26912.916949151	36353284924.2271				6.93182945				73.38	1.725	20.419572570427	10.7349535163324	2018
TUN	0.59997		2.10739106353316	39770297328.9509	11025.9916056041	123145788072.218				7.29209566				76.505	2.197	24.1701203463736	8.31567907898877	2018
TUR			2.54699564062606	778381859840.942	28395.4800758981	2301696888197.14		16		4.12414074	0			77.437	2.069	24.6494101390807	8.4832129399716	2018
TUV		3		42588164.9731022	4043.76775724376	70050076.484556				19.04735947								2018
TZA		3	1.26408102488327	58001200572.3965	2651.09104726589	140557100257.445				3.62868047				65.015	4.892	44.0982381505459	2.60129917835952	2018
UGA		3.5	1.43683718920668	32916147253.2718	2173.95881909049	90264230399.9738				6.52623558				62.973	4.955	46.9305251819863	1.94098692046317	2018
UKR	0.47134		3.19235326531891	130901858421.72	12629.1416610826	547892958120.335				7.72391653	0			71.5826829268293	1.301	15.8124131732483	16.4346864392016	2018
UMC	1.72635555238825	3.27272727272727	1.85266922583046	25273285727694.1	16701.2913145119	46549849823380.5				5.73978735941219	1.6			75.3289849763003	1.89741845695253	21.1628043753018	9.63873575326558	2018
URY			2.13394883602056	59596885024.3487	22116.7865960742	71008482905.0625		17		9.20269966	0.1			77.77	1.973	20.6079810743386	14.8145195308593	2018
USA	2.83766		3.3162444576718	20580159776000	62996.4712852608	20837347000000.1				16.88529778				78.5390243902439	1.7295	18.7090399824651	15.8076540556035	2018
UZB	0.12976	3.5	3.5554825523167	50392607758.2324	6920.04461826502	234878006099.546				5.29149055				71.573	2.419	28.6860574147675	4.4191378781364	2018
VCT		3.5		811300000	12770.0982694843	1393193960.87552				4.47178459				72.415	1.891	22.541307129052498	9.58978686338024	2018
VEN										3.56269026				72.128	2.272	27.6666505810652	7.26698662012597	2018
VGB																		2018
VIR														79.5682926829268	2.06	19.7134123041651	19.2883072220099	2018
VNM				245213686369.157	7771.18941966516	696411020930.516				5.91789675	1.9			75.317	2.049	23.1726768317012	7.2749782978793	2018
VUT		3.5		914700508.22242	3204.67954085389	945448653.511943				3.37372637				70.323	3.782	38.8482301489682	3.64015306819735	2018
WLD	2.27413943454635	3.14383561643836	2.1715193760624	86439423191635.8	17025.8273598329	128523840708538				9.84877857521162				72.5632818899911	2.41497365215906	25.7959668501078	8.87312823992379	2018
WSM		3.5		821496064.526185	6474.25380015833	1223367315.14333				5.21262693				73.187	3.877	38.3206970922199	4.80041197375197	2018
XKX		3	0.797914334268523	7942961738.30893	11160.6953321772	20394759498.1516								72.1951219512195	2			2018
YEM		2.5		23486270352.3327										66.096	3.792	39.6148902740523	2.87626975604452	2018
ZAF			0.997870312788444	368288939768.322	12938.4327330498	723949726053.757				8.25342083				63.857	2.405	29.0794891477129	5.31800500542302	2018
ZMB		3.5	1.42450319367997	26312140828.64	3607.30444193771	61624930936.8384				4.93484306				63.51	4.633	44.9361411568244	2.09967802593266	2018
ZWE		4	1.22279496677105	24311560500	3206.2770785762	43239325158.8878				4.73433113				61.195	3.615	42.4010662380439	2.93952365300113	2018
ABW																17.6204450966006	14.0583554376658	2019
AFG		2.5	1.17390797773909	19291104007.8299	2156.41948202725	83338025782.5507										42.4722713889586	2.61579421390507	2019
AGO			1.64466112900931	88815697793.303	6965.51137380329	202919152641.785										46.6220250275763	2.19934175001363	2019
ALB			1.27255921985547	15279183289.9372	14496.1276828726	40828429764.1102										17.399564097126	14.2026306207364	2019
AND				3154057987.23833														2019
ARB		2.5	5.41271953888782	2817414584665.11	15256.3767201114	6475402116997.09										32.6694563142789	4.657837545386	2019
ARE				421142267937.65	70089.3240378269	688157122981.848										14.7126117736307	1.15654945602229	2019
ARG			0.706520712488669	445445177459.426	23040.2879526544	993942699975.164										24.5955258782711	11.2431082719004	2019
ARM			4.94572687070593	13672802157.8324	14257.9624870448	42873618809.4117										20.7659520084822	11.4836677169087	2019
ASM																		2019
ATG				1661962962.96296	22879.7660938046	2115405841.91579										21.9547354764307	9.05496406433411	2019
AUS			1.87980239539543	1396567014733.23	53469.0650048659	1312946629800.72										19.2754467111674	15.9212017459054	2019
AUT			0.725448726520338	445075391688.156	58946.4215582161	525880903620.486										14.361857631549	19.0756062856682	2019
AZE			3.99905861648249	48047647058.8235	15041.2572872965	144296281005.428										23.4419198468747	6.4463891203953	2019
BDI		3	1.76513100608552	3012334881.64057	784.92698867139	9072309838.02883										45.4006476690678	2.31209531524	2019
BEL			0.93364726804675	533097455834.509	54904.6690546729	638383041264.754										17.0582030426729	19.0065660669321	2019
BEN		3.5	0.652801729118102	14390709094.9386	3432.78130027653	40106880016.6186										42.2055187667711	3.26488492520772	2019
BFA		4	2.42994839861159	15990803569.9961	2274.71973639652	44305023527.1847										44.6778215532431	2.40728753729201	2019
BGD		3	1.34364427067534	302571254131.135	4964.09138891893	847725068478.801										27.2143653845367	5.18035134847486	2019
BGR			3.2209041495021	68558815111.6199	24789.570010881	170118356251.748						32.5				14.6853789199869	21.252967270985	2019
BHR			3.69024554800784	38574069148.9362	47002.5493359526	72618511153.922										18.718696151287	2.51880972865733	2019
BHS				13578800000	38742.5457547658	14573094718.7335										22.0757313560062	7.48327265444873	2019
BIH			0.935792431507486	20164193806.88	15883.3198994359	52398989536.7984										14.6937594668282	17.2011511663132	2019
BLR			1.24304370388904	63080457022.6599	19997.0577636148	183698026692.516										17.0363201515465	15.2008413514816	2019
BLZ			1.16539418557525	1879613600	7314.63199191617	2614817747.20414										29.704395764859	4.86738926048986	2019
BMU				7484113000	85417.6290253552	5535494411.88974												2019
BOL			1.42195809478552	40895322843.7851	9110.55582043167	102800331719.791										30.6252616584586	7.33863164569056	2019
BRA			1.47602163484815	1839758040765.62	15299.9872589341	3143422016727.75										21.0091937329952	9.25160803606065	2019
BRB				5209000000	16330.8876795581	4526365191.90051										17.0504311471126	16.2309903318526	2019
BRN			3.34575238645081	13469422958.5105	64847.6517376043	28850758087.8887										22.6165226121375	5.20881175208004	2019
BTN		4		2530547157.56678	12355.7935697174	8573331039.92145										25.3401948913106	6.09297437268377	2019
BWA			2.77020292125919	18340480936.0444	18552.7532590413	39492596031.7982										33.7649873225515	4.36589534127101	2019
CAF		2.5	1.49832255700385	2220307368.69593	986.680896715623	5031430628.10779										43.9200157633475	2.81479015043671	2019
CAN			1.28034448113844	1736425629519.96	51341.7051667877	1910033900633.52										15.8458997418597	17.6478968899213	2019
CEB			1.81154334231199	1668851928931.89	34373.0846136131	3405533514707.07										15.2370517883808	18.9528248168004	2019
CHE			0.72811418864883	703082435158.864	70989.2581058374	620733021180.849										14.9406758995806	18.8379960576695	2019
CHI																15.0674275364422	17.6014025391997	2019
CHL			1.82160881012582	282318159744.65	25154.9928229185	457579908141.733										19.4942728586762	11.8815401277688	2019
CHN			1.88859795289795	14342903006431.3	16829.8670782368	23467895463025.1										17.8045083433876	11.4721930236832	2019
CIV		4	1.13999422219699	58539424929.7248	5443.22483894621	136241482746.69										41.7147031887333	2.87311934294126	2019
CMR		3.5	1.09666376169493	39007354359.2798	3803.45724026778	96533547073.0486										42.3621310245096	2.72364990775371	2019
COD		3	0.673816900246537	50400746171.4239	1146.53586681718	96667365246.7011										46.0013989769188	3.01693961741257	2019
COG		2.5	2.66289875872558	12267392146.5888	3835.66258234277	16040562008.9331										41.5372488991746	2.7214158960455	2019
COL			3.15235557431332	323615979418.651	15634.7051315788	762425730871.491										22.6207846598541	8.76583000729666	2019
COM		3		1165839927.06327	3194.90074820584	2730498494.56536										39.285873783327	3.05540342654598	2019
CPV		3.5	0.486092072867728	1981845740.35828	7489.21150258395	4030485007.50209										28.4064480347677	4.69837344413431	2019
CRI			0	61801385049.0716	20443.4856847478	97160345460.4284						20.715601092999	0.0444235486031853			21.0786358005381	9.88043532311942	2019
